label,coordinate 0,coordinate 1,coordinate 2,coordinate 3,coordinate 4,coordinate 5,coordinate 6,coordinate 7,coordinate 8,coordinate 9,coordinate 10,coordinate 11,coordinate 12,coordinate 13,coordinate 14,coordinate 15,coordinate 16,coordinate 17,coordinate 18,coordinate 19,coordinate 20,coordinate 21,coordinate 22,coordinate 23,coordinate 24,coordinate 25,coordinate 26,coordinate 27,coordinate 28,coordinate 29,coordinate 30,coordinate 31,coordinate 32,coordinate 33,coordinate 34,coordinate 35,coordinate 36,coordinate 37,coordinate 38,coordinate 39,coordinate 40,coordinate 41,coordinate 42,coordinate 43,coordinate 44,coordinate 45,coordinate 46,coordinate 47,coordinate 48,coordinate 49,coordinate 50,coordinate 51,coordinate 52,coordinate 53,coordinate 54,coordinate 55,coordinate 56,coordinate 57,coordinate 58,coordinate 59,coordinate 60,coordinate 61,coordinate 62
a,0.6994328498840332,0.6943076252937317,-5.125000939187885e-07,0.6482006907463074,0.6235924959182739,-0.01362672355026,0.6207209229469299,0.5375238656997681,-0.0201442521065473,0.607638955116272,0.4670619070529938,-0.0285377837717533,0.6002717614173889,0.4162813723087311,-0.0305005833506584,0.6551914215087891,0.4723264276981354,0.0038913507014513,0.6309407949447632,0.4290655255317688,-0.0234259534627199,0.6343106627464294,0.4985056519508362,-0.0333129242062568,0.6485334038734436,0.5136444568634033,-0.0360103212296962,0.687628984451294,0.4806560575962066,-0.0001514383038738,0.6600383520126343,0.441826194524765,-0.0308961756527423,0.6610189080238342,0.5208923816680908,-0.0305466055870056,0.6748570799827576,0.5274919867515564,-0.0222713463008403,0.7228537797927856,0.49309241771698,-0.0097421212121844,0.6930142641067505,0.460825502872467,-0.0392407141625881,0.689506471157074,0.5366062521934509,-0.0247875750064849,0.7038333415985107,0.5440183877944946,-0.0071202218532562,0.7570565342903137,0.5101600885391235,-0.0211480427533388,0.7279232144355774,0.4821395874023437,-0.0332798175513744,0.7218471169471741,0.5317521691322327,-0.0201655402779579,0.7347098588943481,0.541901707649231,-0.0060516237281262
a,0.2874281108379364,0.7247307896614075,-7.136205795177375e-07,0.3332526385784149,0.6453104019165039,-0.0044719148427248,0.353995680809021,0.5568667650222778,-0.0043066251091659,0.3616591989994049,0.48820361495018,-0.0105954213067889,0.3592400252819061,0.43645840883255,-0.0127343814820051,0.3223948776721954,0.5003613233566284,0.0269693303853273,0.3293585777282715,0.4498390853404999,-0.0017851494485512,0.3330234289169311,0.5127269625663757,-0.0173777025192976,0.3273749649524688,0.5465003252029419,-0.0225498620420694,0.2903189957141876,0.5041134357452393,0.0175051819533109,0.3013060092926025,0.4653738141059875,-0.01331327855587,0.3096919953823089,0.5395382046699524,-0.021652340888977,0.3029464185237884,0.5633373856544495,-0.0190731640905141,0.2583869099617004,0.5169218182563782,0.0019504043739289,0.2679003477096557,0.4786365330219269,-0.0288087371736764,0.2799511551856994,0.5499371290206909,-0.0215369500219821,0.2747019231319427,0.5751134753227234,-0.0076511483639478,0.2233529686927795,0.5381702184677124,-0.0144624933600425,0.2347283512353897,0.5029051899909973,-0.0268109310418367,0.2479198426008224,0.5506337285041809,-0.0145521257072687,0.2467059791088104,0.5712733268737793,-0.0007090623839758
a,0.617012619972229,0.6868340969085693,-6.380658419402607e-07,0.57058185338974,0.6241962909698486,-0.0118777947500348,0.552030086517334,0.5371637344360352,-0.0145510667935013,0.5448099374771118,0.4730151295661926,-0.0189130082726478,0.5346505641937256,0.4239024519920349,-0.0188472475856542,0.5886152982711792,0.4815093278884887,0.0088079208508133,0.57843416929245,0.4622735381126404,-0.0130841974169015,0.5802226066589355,0.5216864347457886,-0.0235227830708026,0.587841272354126,0.5334535241127014,-0.0281792152673006,0.6216874718666077,0.4898597300052643,0.0039768777787685,0.6074514985084534,0.4814202785491943,-0.0170058961957693,0.6029033064842224,0.5416520237922668,-0.0186572466045618,0.6090176105499268,0.5406941771507263,-0.0158085227012634,0.6550884246826172,0.5104318857192993,-0.006079229991883,0.6398078799247742,0.4963604509830475,-0.0300259534269571,0.6308068037033081,0.5502774715423584,-0.0196273196488618,0.6365799307823181,0.5508333444595337,-0.0076496945694088,0.6859541535377502,0.5356535315513611,-0.0176431350409984,0.6738238334655762,0.5152915716171265,-0.028737936168909,0.6597746014595032,0.5541221499443054,-0.0173043254762887,0.6629785895347595,0.5630747079849243,-0.0058739995583891
a,0.3006295561790466,0.6737774610519409,-6.232621672097594e-07,0.348135769367218,0.6060563325881958,-0.007175447884947,0.372517466545105,0.5174140334129333,-0.0053050247952342,0.3837074339389801,0.4508412778377533,-0.0078606437891721,0.3898806571960449,0.4023807644844055,-0.0040047983638942,0.3456487953662872,0.4626147747039795,0.0248533003032207,0.3559761047363281,0.4128997325897217,-0.0024848505854606,0.3551588058471679,0.4810256958007812,-0.0142423762008547,0.3476363122463226,0.5016501545906067,-0.016710840165615,0.3136500418186188,0.4654683470726013,0.0182916522026062,0.3267500400543213,0.4214172065258026,-0.0099178021773695,0.3300910294055938,0.501853883266449,-0.0130034247413277,0.3221063613891601,0.5158473253250122,-0.006643044296652,0.2803431451320648,0.4715660810470581,0.0051126102916896,0.2883705794811249,0.4244529008865356,-0.0245965104550123,0.2966393530368805,0.5023680925369263,-0.0129337571561336,0.2904586493968963,0.5231857299804688,0.0042737354524433,0.2429193258285522,0.4815506339073181,-0.0090597514063119,0.2545273900032043,0.433359682559967,-0.0203246641904115,0.2640899419784546,0.484954684972763,-0.0050415112636983,0.2595764100551605,0.5075386762619019,0.0115893557667732
a,0.3103732764720917,0.6826862096786499,-6.560297265423287e-07,0.3557222187519073,0.6033295392990112,-0.0075316238217055,0.3741077184677124,0.5193880200386047,-0.0080152032896876,0.3871011435985565,0.4545062780380249,-0.0138098839670419,0.397239625453949,0.4030272662639618,-0.0137379514053463,0.3384256064891815,0.4614981412887573,0.0289750285446643,0.3595917820930481,0.4181081652641296,0.0009367003804072,0.3605129718780517,0.480027437210083,-0.011616432107985,0.3482276201248169,0.4917348325252533,-0.0158217344433069,0.3079235255718231,0.4683913886547088,0.0208874158561229,0.3352088630199432,0.4295060038566589,-0.0080806333571672,0.3376319408416748,0.5073203444480896,-0.0127821834757924,0.3223978579044342,0.5112301707267761,-0.0085308998823165,0.2764078378677368,0.4824586808681488,0.0055605969391763,0.2988045513629913,0.4426418542861938,-0.026603665202856,0.3052064776420593,0.5174156427383423,-0.019881647080183,0.2902334034442901,0.5259667634963989,-0.0066764950752258,0.2428383231163025,0.5034841895103455,-0.0107702445238828,0.2633857131004333,0.4614931344985962,-0.0237281173467636,0.2739196419715881,0.509182333946228,-0.01225012447685,0.2645121812820434,0.5250972509384155,0.0008149954373948
a,0.7322269082069397,0.7145329713821411,-6.203851512509573e-07,0.680280327796936,0.648786187171936,-0.0114105362445116,0.6475529670715332,0.559799075126648,-0.0164040718227624,0.6332575082778931,0.4861579537391662,-0.024551847949624,0.6341902017593384,0.432024210691452,-0.0265944208949804,0.6739068031311035,0.4970319867134094,0.0102429753169417,0.6642223000526428,0.4484027624130249,-0.0202755331993103,0.6694276928901672,0.5170134902000427,-0.0325465276837348,0.6783458590507507,0.5417779088020325,-0.0354219935834407,0.7106244564056396,0.5039685368537903,0.0046022897586226,0.6975551843643188,0.4602007567882538,-0.029651777818799,0.6986638307571411,0.5416284799575806,-0.0324263051152229,0.7041873335838318,0.557059645652771,-0.0249896347522735,0.749204695224762,0.5149894952774048,-0.0069202538579702,0.7333894371986389,0.4781333804130554,-0.0406381823122501,0.7292325496673584,0.5561869144439697,-0.0269251242280006,0.7321980595588684,0.5703632831573486,-0.0078981406986713,0.7850812673568726,0.5317559242248535,-0.0197479017078876,0.7695580720901489,0.5011774301528931,-0.0335309468209743,0.7615200877189636,0.5527961254119873,-0.0194215234369039,0.76409512758255,0.5669872164726257,-0.0038712676614522
a,0.2909846603870392,0.674220860004425,-5.803388489766803e-07,0.3413832187652588,0.6155046820640564,-0.0138411149382591,0.3684355616569519,0.5314388275146484,-0.0127201676368713,0.3820791244506836,0.4666723608970642,-0.0120988432317972,0.3954708576202392,0.419332355260849,-0.003565196879208,0.340080201625824,0.4720474779605865,0.0161898992955684,0.3554148972034454,0.429539144039154,-0.0099218813702464,0.3518423736095428,0.4941527843475342,-0.0206777490675449,0.3424834609031677,0.4995853006839752,-0.024151662364602,0.3067418038845062,0.4780060946941376,0.0131977573037147,0.3271223902702331,0.4336223602294922,-0.0132424095645546,0.3277507126331329,0.5107542872428894,-0.016469657421112,0.3173727393150329,0.5101608037948608,-0.0119729591533541,0.2732636630535126,0.4880238771438598,0.0034945989027619,0.2896526455879211,0.4500015377998352,-0.0250629428774118,0.2946811020374298,0.5226240158081055,-0.0169791616499423,0.2839344143867492,0.5237447619438171,-0.0044964766129851,0.2393961995840072,0.5013548731803894,-0.007591055240482,0.2549987137317657,0.4711230099201202,-0.017637675628066,0.264192134141922,0.5192354321479797,-0.0051693017594516,0.256723552942276,0.5299016237258911,0.007393563631922
a,0.2900274693965912,0.7240496873855591,-5.703452075067617e-07,0.3402891457080841,0.6589629054069519,-0.0065862033516168,0.361353188753128,0.5697483420372009,-0.0047004912048578,0.3722845017910003,0.5003555417060852,-0.0078094601631164,0.3821523785591125,0.4513733386993408,-0.0048774001188576,0.3475566506385803,0.5103273391723633,0.0259978882968425,0.3496150970458984,0.4500782787799835,-0.0034509480465203,0.3476931452751159,0.5152936577796936,-0.015414304099977,0.3455544412136078,0.5411780476570129,-0.0169411823153495,0.3126208484172821,0.5127730369567871,0.0191569924354553,0.3193887174129486,0.4628461897373199,-0.0128751201555132,0.3218438923358917,0.5425841808319092,-0.0163971129804849,0.3198237717151642,0.5578576326370239,-0.0084488214924931,0.2787497639656067,0.5240262150764465,0.0055598877370357,0.2863996922969818,0.4822377264499664,-0.026410199701786,0.2915089726448059,0.5595522522926331,-0.014377063140273,0.2877775132656097,0.5775660276412964,0.0042057535611093,0.2435949444770813,0.5398970246315002,-0.0090595306828618,0.2564772069454193,0.5011379718780518,-0.0205249767750501,0.2629842460155487,0.5533478856086731,-0.0052190185524523,0.2593115270137787,0.5723746418952942,0.0115672023966908
a,0.2792925834655761,0.7255951166152954,-6.682657840428874e-07,0.3309787213802337,0.6479523181915283,-0.001586296246387,0.3479875028133392,0.5547506213188171,0.0028731483034789,0.3584714829921722,0.486777663230896,0.0012197743635624,0.36984783411026,0.4376517534255981,0.0056667053140699,0.324057787656784,0.4988526999950409,0.0309259854257106,0.3339927196502685,0.4385996162891388,0.0019915685988962,0.3331305384635925,0.5055705904960632,-0.0090649100020527,0.3264579772949219,0.5271655321121216,-0.0105759501457214,0.2890751361846924,0.5058364272117615,0.0207528602331876,0.3050554394721985,0.4543254375457763,-0.0115485759451985,0.3078789412975311,0.5375981330871582,-0.0156447328627109,0.2990196943283081,0.5495517253875732,-0.0086415745317935,0.2551620900630951,0.5196655988693237,0.0040578651241958,0.2706106007099151,0.4747586250305176,-0.0287451557815074,0.275907039642334,0.5546581149101257,-0.0184622984379529,0.266039490699768,0.5697367787361145,-0.0016409581294283,0.2201417386531829,0.5387389659881592,-0.0131132677197456,0.2377322167158126,0.4990626275539398,-0.0248707961291074,0.2467655390501022,0.5533648729324341,-0.0103562474250793,0.2408813834190368,0.571796178817749,0.0052770758047699
a,0.6150312423706055,0.6844089031219482,-6.342970095829514e-07,0.5674782395362854,0.6262698769569397,-0.0114987036213278,0.5463177561759949,0.5418932437896729,-0.013155429624021,0.539497971534729,0.4806055426597595,-0.0160929765552282,0.5305633544921875,0.4341443181037903,-0.0143049219623208,0.5770423412322998,0.4840943813323974,0.0072898836806416,0.5702134370803833,0.4669446349143982,-0.0132529400289058,0.5743767619132996,0.5262700319290161,-0.0229366980493068,0.580752968788147,0.5343770384788513,-0.027556624263525,0.6114434003829956,0.4894241094589233,0.0030735845211893,0.5999084115028381,0.4836381673812866,-0.0169484913349151,0.5986658930778503,0.5446675419807434,-0.0182281043380498,0.6035239696502686,0.5422837734222412,-0.015302543528378,0.6464455723762512,0.506708562374115,-0.0059394696727395,0.6332386136054993,0.495278000831604,-0.0282818228006362,0.626947820186615,0.5518999695777893,-0.0179396085441112,0.6316051483154297,0.5523875951766968,-0.0063398308120667,0.678995668888092,0.5283433794975281,-0.0164228193461895,0.6685956716537476,0.5115126371383667,-0.0261184368282556,0.655738115310669,0.551902174949646,-0.0147328451275825,0.6578043699264526,0.5599991083145142,-0.0035400099586695
a,0.3028393089771271,0.6765769720077515,-5.471464419315453e-07,0.350697249174118,0.6073105335235596,-0.0041388217359781,0.3754282891750335,0.5249946713447571,-0.0035203793086111,0.385045975446701,0.4643678963184356,-0.0081241503357887,0.3918957114219665,0.4174565970897674,-0.0082994597032666,0.3492784202098846,0.4704801738262176,0.025936109945178,0.3559947311878204,0.4249939322471618,-0.0009073505061678,0.3530545234680176,0.4826973974704742,-0.0130623886361718,0.3494226038455963,0.5059962868690491,-0.0163532588630914,0.3146944642066955,0.4732840657234192,0.0169708952307701,0.3292365670204162,0.4207402169704437,-0.0141946524381637,0.330835610628128,0.4974769353866577,-0.0192196555435657,0.3275445103645324,0.5179802179336548,-0.0129900425672531,0.2806406617164612,0.4847696721553802,0.0022327483166009,0.2952186465263366,0.4434161186218261,-0.0296824518591165,0.2991065084934234,0.518022894859314,-0.0204708334058523,0.2940696775913238,0.537590503692627,-0.0043599284254014,0.2447677254676818,0.5038012862205505,-0.0130950631573796,0.2602728903293609,0.4689539670944214,-0.0263656191527843,0.2682662308216095,0.5198306441307068,-0.0135175380855798,0.264750063419342,0.5367987751960754,0.0010645748116075
a,0.3040940463542938,0.7139885425567627,-7.003869768595905e-07,0.3476312458515167,0.632216215133667,-0.0075875939801335,0.3680970370769501,0.5517856478691101,-0.0094685377553105,0.3772440552711487,0.4821342229843139,-0.0168668683618307,0.386024922132492,0.4249829947948456,-0.0189630538225173,0.3358330726623535,0.4943793714046478,0.0275656450539827,0.347810298204422,0.4472618401050567,-0.0005268193781375,0.3488540351390838,0.5095064640045166,-0.0143175022676587,0.3412612974643707,0.5319281816482544,-0.019026668742299,0.3052769303321838,0.4987478852272033,0.0195632465183734,0.3241288661956787,0.4552696943283081,-0.0088532539084553,0.328322023153305,0.532770574092865,-0.0153040122240781,0.317031979560852,0.5439756512641907,-0.0130798369646072,0.2733966410160064,0.510780930519104,0.0047824159264564,0.2886649072170257,0.465364933013916,-0.0263415835797786,0.296034425497055,0.5377047657966614,-0.0198624916374683,0.2845989763736725,0.5529341697692871,-0.0073735499754548,0.2383688390254974,0.5311293601989746,-0.0110007124021649,0.2494103163480758,0.4834471344947815,-0.0231567006558179,0.2615533471107483,0.527834415435791,-0.0111764967441558,0.2570006251335144,0.5458038449287415,0.0017864818219095
a,0.2925258278846741,0.639732837677002,-5.553037567551655e-07,0.3445823490619659,0.5766751766204834,-0.0096664242446422,0.3718617558479309,0.4859167635440826,-0.0093172341585159,0.3852870166301727,0.4201578497886657,-0.0123764239251613,0.3912934064865112,0.3710157871246338,-0.0090628741309046,0.3411930501461029,0.4228456616401672,0.0200366210192441,0.3580897450447082,0.379014790058136,-0.0098276007920503,0.3562119305133819,0.4421858191490173,-0.0215378161519765,0.347017377614975,0.4556962847709656,-0.0239761397242546,0.3064784705638885,0.4291954040527344,0.0140180671587586,0.3268576562404632,0.3911102712154388,-0.019400417804718,0.3287671208381653,0.4706143140792846,-0.0229395925998687,0.3201910555362701,0.4783691465854645,-0.0156822837889194,0.2719578444957733,0.4414863288402557,0.0012397038517519,0.2906211614608764,0.4108318090438843,-0.0336536094546318,0.2946873009204864,0.486847311258316,-0.0238807816058397,0.2850833833217621,0.4960214495658874,-0.0071980040520429,0.2361830174922943,0.4575696289539337,-0.0123879499733448,0.257730633020401,0.4284090399742126,-0.0274546220898628,0.2645081281661987,0.4823479652404785,-0.0147630563005805,0.2563186883926391,0.4967003166675567,0.0002294981095474
a,0.3858596384525299,0.6847999691963196,-4.651786582599016e-07,0.4369047880172729,0.6260597705841064,-0.0093063842505216,0.4648598134517669,0.5373693108558655,-0.0089637152850627,0.4719062745571136,0.4803978502750397,-0.0084335384890437,0.4844192266464233,0.4375527501106262,-0.0023892614990472,0.4240062236785888,0.4793131947517395,0.0019571552984416,0.4556195139884949,0.467791885137558,-0.0190329067409038,0.4482401907444,0.5231303572654724,-0.0301379337906837,0.4320879578590393,0.523485541343689,-0.0368325375020504,0.3878674507141113,0.4863238334655761,-0.0028154796455055,0.4201264381408691,0.4808427095413208,-0.0217309687286615,0.4205431044101715,0.5422024130821228,-0.0258975885808467,0.4067602455615997,0.5353022217750549,-0.0268790125846862,0.3562243282794952,0.5042829513549805,-0.0111851086840033,0.3843677043914795,0.4956784248352051,-0.03249441832304,0.3907785415649414,0.552898645401001,-0.0255437437444925,0.3767195641994476,0.5493930578231812,-0.0181954056024551,0.3287737667560577,0.5266757607460022,-0.0202333610504865,0.3522979021072387,0.5160568356513977,-0.0319070927798748,0.3623667657375335,0.556308925151825,-0.0224869400262832,0.3507392108440399,0.560859203338623,-0.0132798701524734
a,0.2845782041549682,0.70372074842453,-6.539863761645393e-07,0.3332888185977936,0.6306084990501404,-0.0028313163202255,0.3517783880233764,0.5413161516189575,0.0004477575130295,0.3621585965156555,0.4731153547763824,-0.002302250592038,0.3721405267715454,0.4231608808040619,0.0007761621964164,0.3281186819076538,0.4845662117004394,0.0332928784191608,0.3366819620132446,0.4262816905975342,0.0043121725320816,0.3371575176715851,0.4936568439006805,-0.0080147450789809,0.3308072686195373,0.517410397529602,-0.0105081675574183,0.2936308979988098,0.4919522106647491,0.0242944229394197,0.3077716529369354,0.4405093193054199,-0.0084136836230754,0.3132420480251312,0.5245721340179443,-0.0137271787971258,0.3060837984085083,0.5389419794082642,-0.0070896027609705,0.2599639594554901,0.5056436061859131,0.0085275750607252,0.2733025848865509,0.4621557295322418,-0.0254640076309442,0.2815079689025879,0.5432747006416321,-0.0164085682481527,0.2740496695041656,0.5595844388008118,0.0003523997147567,0.2247015237808227,0.524163007736206,-0.0077181840315461,0.241134226322174,0.4877143502235412,-0.0209037698805332,0.2509624063968658,0.5438642501831055,-0.0078275622799992,0.2464938908815384,0.5610476136207581,0.0071974764578044
a,0.6175345182418823,0.6831731200218201,-6.641077447966381e-07,0.5688424706459045,0.6174279451370239,-0.0084362849593162,0.5507656931877136,0.5296233892440796,-0.0098628485575318,0.5473726391792297,0.4666901528835296,-0.0140442932024598,0.5397592782974243,0.4182591438293457,-0.0136513533070683,0.5949757695198059,0.4775942862033844,0.0110506303608417,0.5778170824050903,0.4539186060428619,-0.0121606457978487,0.5773541331291199,0.5180818438529968,-0.0223487522453069,0.5881403684616089,0.5269335508346558,-0.0265568047761917,0.6269388198852539,0.4881970286369324,0.0040919873863458,0.6071860790252686,0.4707322418689728,-0.0192155316472053,0.6004266142845154,0.5351771116256714,-0.0193024892359972,0.6111583709716797,0.5335432291030884,-0.0143499011173844,0.6587892174720764,0.5085127949714661,-0.0081237368285655,0.6386175751686096,0.4858784973621368,-0.0332840494811534,0.6279646158218384,0.5451210141181946,-0.0198446884751319,0.63863605260849,0.5460585355758667,-0.0050948392599821,0.6885241866111755,0.5332162380218506,-0.0217872131615877,0.6733466982841492,0.5068824887275696,-0.0324849411845207,0.6571505665779114,0.5482358336448669,-0.018874455243349,0.6631220579147339,0.5587112307548523,-0.0055987066589295
a,0.7157347202301025,0.6796683073043823,-5.03265141560405e-07,0.6579205393791199,0.6162047982215881,-0.0169285275042057,0.6235463619232178,0.5359867215156555,-0.0257244203239679,0.6057943105697632,0.4677168428897857,-0.0347137413918972,0.5922793745994568,0.41782146692276,-0.0373633913695812,0.6526410579681396,0.4640958905220032,-0.0059553943574428,0.6418277621269226,0.4247223734855652,-0.0298455562442541,0.6463209390640259,0.4916945993900299,-0.037620548158884,0.6544301509857178,0.5043392777442932,-0.0401376187801361,0.6891703009605408,0.4699960052967071,-0.0078035625629127,0.6758522391319275,0.4275308847427368,-0.0359694026410579,0.6764844655990601,0.5061842203140259,-0.0369176380336284,0.6819579601287842,0.5150541067123413,-0.0308495704084634,0.7276841998100281,0.4805349707603454,-0.0138828158378601,0.7114847898483276,0.4406717121601105,-0.0403381399810314,0.7075134515762329,0.5170107483863831,-0.0259033795446157,0.7126293778419495,0.5292219519615173,-0.0096660302951931,0.763238251209259,0.4951128363609314,-0.0216562878340482,0.7461950778961182,0.4614405333995819,-0.032379500567913,0.7392550706863403,0.5098203420639038,-0.0189485847949981,0.746152400970459,0.5224170088768005,-0.0055495440028607
a,0.3722807168960571,0.6812852621078491,-4.4957391764910426e-07,0.4198720157146454,0.6266628503799438,-0.0161894224584102,0.4404356479644775,0.5302274823188782,-0.0160541385412216,0.4432104825973511,0.4701652824878692,-0.0142335472628474,0.4544799327850342,0.4263924360275268,-0.0053583295084536,0.4035202264785766,0.4638482928276062,0.0015512633835896,0.4269530773162842,0.4504066407680511,-0.0204552728682756,0.4224497675895691,0.5109422206878662,-0.0309303347021341,0.4093562066555023,0.5111294388771057,-0.0365695878863334,0.3668036758899688,0.4705211222171783,0.0004085827094968,0.3938954472541809,0.4657611548900604,-0.0198665019124746,0.3973503410816192,0.5321637988090515,-0.0226213708519935,0.3858756721019745,0.521803081035614,-0.0210686549544334,0.3347849547863006,0.4898881614208221,-0.0058535910211503,0.3582383990287781,0.4840242266654968,-0.0295908488333225,0.3691097199916839,0.5427858233451843,-0.0238586496561765,0.3574103415012359,0.5357007384300232,-0.0158290769904851,0.3091562390327453,0.513325035572052,-0.0135211749002337,0.3311703503131866,0.5060018301010132,-0.0270413439720869,0.3426737785339355,0.5457155108451843,-0.0197540409862995,0.3305625319480896,0.5477738976478577,-0.0111156608909368
a,0.7263289093971252,0.6415097117424011,-5.470927817441407e-07,0.6712547540664673,0.5678938627243042,-0.0108547024428844,0.6440687775611877,0.4848324060440063,-0.0165109224617481,0.6312481760978699,0.4174914360046386,-0.0253022890537977,0.6239835023880005,0.3655808269977569,-0.0291608963161706,0.6774493455886841,0.420177698135376,0.0100776767358183,0.6676322817802429,0.3820757269859314,-0.0171118639409542,0.6697877645492554,0.4469099640846252,-0.0292156394571065,0.6787015199661255,0.469815045595169,-0.0330063886940479,0.7135173678398132,0.4268355369567871,0.0042634899728,0.6998801231384277,0.3903495669364929,-0.0257269348949193,0.6975564956665039,0.4649827778339386,-0.0285611934959888,0.7044028043746948,0.481696605682373,-0.0227817073464393,0.7505489587783813,0.4406274557113647,-0.0070301131345331,0.7334606051445007,0.4061432480812073,-0.0358231738209724,0.726338803768158,0.4787032604217529,-0.0233055595308542,0.7302064895629883,0.4963451325893402,-0.0068895020522177,0.7853887677192688,0.461652010679245,-0.0197732076048851,0.767613410949707,0.4301099181175232,-0.0305922422558069,0.7564396262168884,0.4760173857212066,-0.0172385461628437,0.759146511554718,0.4908716976642608,-0.0031952834688127
a,0.6271624565124512,0.6752516031265259,-6.178979674587026e-07,0.5761700868606567,0.620660662651062,-0.0123075954616069,0.5576080083847046,0.5327956080436707,-0.0139488233253359,0.5571913123130798,0.4691809117794037,-0.0169868133962154,0.5483461618423462,0.4238070845603943,-0.014186879619956,0.5886592268943787,0.4743183553218841,0.0082731246948242,0.5845635533332825,0.442494660615921,-0.0161538664251565,0.5826975703239441,0.5069347620010376,-0.0273373294621706,0.5875141620635986,0.5122076272964478,-0.03236910328269,0.6223258376121521,0.481273204088211,0.0037266968283802,0.6153790354728699,0.4490814805030823,-0.0217165872454643,0.6062790155410767,0.5169558525085449,-0.0230088252574205,0.6118009090423584,0.515978991985321,-0.0175787340849638,0.6569132804870605,0.4975473582744598,-0.0061961826868355,0.6478906273841858,0.4590510725975036,-0.0305665340274572,0.6360810399055481,0.523476779460907,-0.0163133963942527,0.6421769857406616,0.5271543264389038,-0.0008159827557392,0.688875675201416,0.5177267789840698,-0.0181392170488834,0.6806522011756897,0.4902154803276062,-0.028113255277276,0.6652657985687256,0.5322970747947693,-0.0149703584611415,0.669499397277832,0.539903461933136,-0.0019313185475766
a,0.7136352062225342,0.6812300682067871,-5.933299007665482e-07,0.6598108410835266,0.616219162940979,-0.0109203532338142,0.6265313625335693,0.5372421741485596,-0.0166978947818279,0.6126914024353027,0.4625977277755737,-0.0260085966438055,0.61882483959198,0.4082285165786743,-0.0298063494265079,0.6609369516372681,0.4681737124919891,0.0137632936239242,0.64738929271698,0.4238853454589844,-0.0146817602217197,0.6515200138092041,0.4897401034832001,-0.0279596634209156,0.6628021597862244,0.5152831673622131,-0.0320119522511959,0.6940390467643738,0.4725762009620666,0.008701879531145,0.679713249206543,0.4283049404621124,-0.0230825524777174,0.6798126697540283,0.5061819553375244,-0.0283165480941534,0.6873307824134827,0.5257078409194946,-0.0231650099158287,0.7310652732849121,0.4807401001453399,-0.0018896051915362,0.7167342901229858,0.4335267841815948,-0.0324604324996471,0.7104315161705017,0.5111574530601501,-0.020341532304883,0.714248776435852,0.5358623266220093,-0.002842909656465,0.7672954797744751,0.4968058168888092,-0.0138899823650717,0.7528406977653503,0.4491419494152069,-0.0275538694113492,0.7418803572654724,0.5008246302604675,-0.014379191212356,0.7444999814033508,0.525159478187561,0.0009962850017473
